"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","Tsang Kok Stream","DB8","2020-11-06","1","0.6","213","0.066","<0.05","<1","<1","17","<1","<50","<0.1","5","42","0.2","<1","323","<1","<0.01","92","8","170","3500","0.002","0.4","<0.01","67","<1","17","<1","3","<1","1","0.022","<0.5","0.008","7.4","2.5","0.2","26","<1","<0.02","11","<1","0.29","2","0.05","270","46","12.7","<2","22.4","<10"
"Deep Bay","Fairview Park Nullah","FVR1","2020-01-08","1","9","<50","2.1","0.09","<1","10","30","<1","1454","<0.1","32","5600","120","1","16201","5","<0.01","83","6.7","51000","200000","null","0.6","<0.01","<50","<1","352","<1","5","7","0.47","0.12","<0.5","0.32","7.4","45","9.8","5.6","<1","<0.02","57","<1","3.5","10","0.65","13000","2500","32.8","2","23.7","39"
"Deep Bay","Fairview Park Nullah","FVR1","2020-05-27","1","4.5","<50","1.5","<0.05","<1","12","14","<1","299","<0.1","23","1200","21","<1","4400","2","<0.01","61","4.6","5100","13000","null","0.4","<0.01","76","<1","300","<1","3","3","0.54","0.093","<0.5","0.42","7.3","11","2.1","8.6","<1","<0.02","18","<1","2.2","7","0.59","3100","630","12.1","<2","29.5","<10"
"Deep Bay","Fairview Park Nullah","FVR1","2020-06-22","1","5.5","126","1.3","0.07","<1","9","11","<1","238","<0.1","23","640","63","<1","2782","1","<0.01","112","8.2","23000","48000","null","0.4","<0.01","122","<1","190","<1","3","3","0.66","0.17","0.8","0.52","8.3","19","1.3","9.4","<1","0.03","24","<1","2.5","7","0.76","1800","380","23.8","3","31.5","10"
"Deep Bay","Fairview Park Nullah","FVR1","2020-07-15","1","15","159","0.92","0.05","<1","26","10","<1","198","<0.1","35","510","120","<1","2437","2","<0.01","137","9.7","16000","66000","null","0.5","<0.01","54","<1","25","<1","3","3","0.3","0.096","<0.5","0.42","8.7","55","1.1","6.6","<1","0.03","45","<1","3.2","11","0.78","1500","310","33.6","3","33.7","<10"
"Deep Bay","Fairview Park Nullah","FVR1","2020-09-16","1","3.6","<50","1.5","<0.05","<1","10","12","<1","253","<0.1","14","750","11","<1","3171","2","<0.01","50","3.7","25000","54000","null","0.3","<0.01","74","<1","199","<1","2","2","0.44","0.096","<0.5","0.35","7.7","7.3","1.5","9.1","<1","<0.02","12","<1","1.9","5","0.52","2100","400","9.8","<2","30.6","23"
"Deep Bay","Fairview Park Nullah","FVR1","2020-10-07","1","4.3","<50","1.1","0.07","<1","11","22","<1","563","<0.1","24","2400","18","2","7429","2","<0.01","71","5.6","11000","83000","null","0.4","<0.01","<50","<1","232","<1","3","4","0.4","0.16","<0.5","0.2","6.8","11","3.9","10","<1","<0.02","21","<1","2","7","0.39","5600","1000","13.1","2","27.2","13"
"Deep Bay","Fairview Park Nullah","FVR1","2020-11-16","1","5","<50","1.1","0.1","<1","12","37","<1","2054","<0.1","28","7100","9.5","1","21844","5","<0.01","63","4.8","12000","37000","null","0.6","<0.01","66","<1","316","<1","5","8","0.81","0.15","<0.5","0.35","7.2","6.4","13","7.8","<1","<0.02","36","<1","2","6","0.58","18000","3600","9.3","3","25.3","19"
"Deep Bay","River Ganges","GR1","2020-01-06","1","14","76","17","<0.05","2","1","35","<1","125","<0.1","24","240","26","<1","1071","8","<0.01","80","6.7","19000","20000","0.194","0.2","<0.01","152","<1","94","<1","6","27","1.3","0.29","<0.5","1.1","7.5","5.4","0.5","15","<1","<0.02","16","<1","19","10","2","630","210","15.7","<2","23.8","15"
"Deep Bay","River Ganges","GR1","2020-03-13","1","20","86","30","<0.05","2","1","34","<1","85","0.1","30","170","16","<1","654","31","<0.01","110","9.2","4400","9900","0.14","<0.2","<0.01","468","<1","86","<1","4","42","2.2","0.46","<0.5","1.1","7.6","9","0.3","16","<1","<0.02","13","<1","32","10","1.9","650","230","9.5","<2","24.6","15"
"Deep Bay","River Ganges","GR1","2020-04-23","1","7.3","<50","16","0.09","1","1","37","<1","121","<0.1","27","220","6.6","<1","903","12","<0.01","69","6","8000","21000","0.038","0.2","<0.01","457","<1","150","<1","5","25","0.71","0.18","<0.5","0.84","7.7","5","0.5","15","<1","<0.02","18","<1","19","9","1.2","830","180","11.6","<2","22.3","15"
"Deep Bay","River Ganges","GR1","2020-05-20","1","6.2","<50","11","<0.05","<1","3","23","<1","92","<0.1","27","120","3.4","<1","793","10","<0.01","89","6.8","8400","14000","0.071","0.3","<0.01","191","<1","<10","<1","10","26","0.32","0.27","<0.5","1","7.5","2.4","0.4","13","<1","<0.02","11","<1","14","9","1.3","590","180","7.6","<2","29.5","<10"
"Deep Bay","River Ganges","GR1","2020-06-10","1","3","99","0.78","<0.05","<1","2","17","<1","<50","<0.1","29","21","1.2","<1","496","3","<0.01","82","6.4","12000","24000","0.216","0.2","<0.01","536","<1","52","<1","4","6","1.3","0.21","<0.5","0.23","7.6","2.3","0.2","15","<1","<0.02","22","<1","1.1","7","0.35","360","140","11.4","<2","28.4","15"
"Deep Bay","River Ganges","GR1","2020-07-16","1","8.1","<50","7.6","<0.05","<1","2","29","<1","111","<0.1","18","180","14","<1","707","2","<0.01","99","7.1","3800","8500","0.025","0.3","<0.01","<50","<1","107","<1","42","13","1.2","1","<0.5","0.53","7.6","9.1","0.3","16","<1","<0.02","11","<1","10","6","0.72","740","390","6.3","<2","32.7","<10"
"Deep Bay","River Ganges","GR1","2020-08-20","1","4","103","4.8","<0.05","<1","2","17","<1","51","<0.1","20","23","0.2","<1","314","4","<0.01","83","6.4","21000","170000","0.422","0.3","<0.01","253","<1","26","<1","5","5","1","0.12","<0.5","0.28","7.3","0.5","0.1","11","<1","<0.02","21","<1","5.2","7","0.62","210","52","12.9","<2","29.3","12"
"Deep Bay","River Ganges","GR1","2020-09-21","1","2.8","<50","0.76","<0.05","<1","2","13","<1","52","<0.1","19","17","0.8","<1","262","7","<0.01","79","6.1","9000","24000","0.299","<0.2","<0.01","332","<1","<10","<1","7","8","0.65","0.16","<0.5","0.49","7.2","2","0.1","12","<1","<0.02","21","<1","6.2","8","0.97","220","91","23","<2","29","16"
"Deep Bay","River Ganges","GR1","2020-10-08","1","7.9","<50","0.52","<0.05","<1","<1","23","<1","68","<0.1","11","52","2","<1","400","4","<0.01","94","7.7","2100","8000","0.117","<0.2","<0.01","<50","<1","60","<1","5","16","1.6","0.17","<0.5","0.13","7.3","2.1","0.2","16","<1","<0.02","16","<1","0.89","4","0.16","290","92","8.3","<2","25.4","10"
"Deep Bay","River Ganges","GR1","2020-11-20","1","6.8","<50","11","<0.05","2","2","26","<1","85","<0.1","13","130","4.8","<1","799","7","<0.01","65","5.2","3400","18000","0.038","0.2","<0.01","52","<1","26","<1","6","27","0.75","0.31","<0.5","0.66","7.2","3.3","0.4","18","<1","<0.02","7.3","<1","14","6","1.1","570","260","3.8","<2","26.7","<10"
"Deep Bay","River Ganges","GR1","2020-12-11","1","7.9","<50","11","<0.05","<1","2","12","<1","63","<0.1","14","80","7.3","<1","491","1","<0.01","80","7","570","810","0.02","0.2","<0.01","<50","<1","<10","<1","4","5","1.2","0.42","<0.5","0.85","7.5","4.7","0.3","14","<1","<0.02","6.4","<1","13","6","1.1","410","170","3.9","<2","21.9","<10"
"Deep Bay","River Ganges","GR2","2020-01-06","1","4.2","125","26","<0.05","2","2","18","<1","83","<0.1","19","56","1.5","<1","605","3","<0.01","44","3.8","2000","9000","0.064","0.3","<0.01","201","<1","55","<1","5","3","0.37","0.089","<0.5","0.32","7.4","1.9","0.3","14","<1","<0.02","6.7","<1","26","8","0.72","530","190","5.6","<2","21.7","15"
"Deep Bay","River Ganges","GR2","2020-03-13","1","4.4","<50","38","<0.05","<1","2","22","<1","65","<0.1","23","55","1","<1","610","1","<0.01","39","3.4","1400","2400","0.126","0.2","<0.01","743","1","179","<1","6","3","0.065","0.049","<0.5","0.39","7.3","2.3","0.3","14","<1","<0.02","7.4","<1","40","8","0.74","290","70","4.6","<2","22.2","<10"
"Deep Bay","River Ganges","GR2","2020-05-20","1","2.6","82","7","<0.05","<1","2","18","<1","67","<0.1","19","57","2.1","<1","534","1","<0.01","41","3.2","1000","11000","0.082","0.3","<0.01","431","<1","133","<1","10","2","0.21","0.039","<0.5","0.54","7.1","3.4","0.2","15","<1","<0.02","20","<1","10","6","0.88","360","80","15.3","<2","27.8","<10"
"Deep Bay","River Ganges","GR2","2020-06-10","1","5.3","<50","10","<0.05","<1","3","19","<1","55","<0.1","20","23","0.2","<1","426","3","<0.01","57","4.4","53000","100000","0.114","0.3","<0.01","328","<1","27","<1","5","2","0.7","0.16","<0.5","0.27","7.6","0.8","0.2","15","<1","<0.02","12","<1","11","8","0.33","260","82","8.2","<2","28.8","12"
"Deep Bay","River Ganges","GR2","2020-07-16","1","2.8","<50","6.2","0.05","<1","1","27","<1","88","<0.1","11","91","2.8","<1","630","1","<0.01","68","5","6500","24000","0.099","0.3","<0.01","248","<1","113","<1","18","2","0.32","0.16","<0.5","0.15","7.2","5.6","0.3","16","<1","<0.02","22","<1","9.1","4","1.3","490","220","10.6","<2","30.9","<10"
"Deep Bay","River Ganges","GR2","2020-09-21","1","1.9","<50","0.42","<0.05","<1","2","13","<1","<50","<0.1","16","<10","0.6","<1","214","3","<0.01","68","5.3","5800","15000","0.289","<0.2","<0.01","360","<1","15","<1","6","1","0.69","0.11","<0.5","0.21","7.1","1.2","0.1","12","<1","<0.02","12","<1","0.59","7","0.64","160","44","12.7","<2","28.6","20"
"Deep Bay","River Ganges","GR2","2020-10-16","1","3.6","<50","0.62","<0.05","<1","1","15","<1","<50","<0.1","9","15","2.1","<1","237","1","<0.01","80","6.6","6200","12000","0.104","<0.2","<0.01","127","<1","45","<1","6","1","1.8","0.17","<0.5","0.12","6.7","1","0.1","18","<1","<0.02","3.9","<1","0.97","4","0.24","200","57","3.7","<2","25.5","37"
"Deep Bay","River Ganges","GR2","2020-11-20","1","3.9","<50","8.4","<0.05","<1","1","15","<1","51","<0.1","13","26","2.3","<1","373","1","<0.01","63","5","3300","18000","0.079","0.2","<0.01","212","<1","<10","<1","5","2","0.4","0.12","<0.5","0.2","7.3","2.9","0.2","15","<1","<0.02","6.9","<1","11","5","0.63","220","56","5.5","<2","27.1","<10"
"Deep Bay","River Ganges","GR3","2020-01-06","1","0.5","<50","0.097","<0.05","<1","<1","11","<1","<50","<0.1","4","<10","0.5","<1","140","<1","<0.01","87","7.9","250","850","0.033","<0.2","<0.01","221","<1","319","<1","<2","<1","0.39","0.003","<0.5","0.004","7.6","0.4","0.1","11","<1","<0.02","6.8","<1","0.18","2","0.08","210","76","4.7","<2","20.2","<10"
"Deep Bay","River Ganges","GR3","2020-03-13","1","0.7","<50","0.12","<0.05","<1","<1","11","<1","<50","<0.1","11","<10","0.2","<1","146","<1","<0.01","85","7.4","240","350","0.034","<0.2","<0.01","353","<1","205","<1","<2","<1","0.44","0.004","<0.5","0.008","7.6","0.9","0.1","11","<1","<0.02","5","<1","0.42","2","0.02","110","26","4.2","<2","22.1","<10"
"Deep Bay","River Ganges","GR3","2020-05-20","1","2.7","65","0.14","<0.05","<1","1","13","<1","<50","<0.1","7","<10","0.8","<1","198","2","<0.01","76","6.1","370","4800","0.007","0.3","<0.01","298","<1","141","<1","2","<1","0.47","0.022","<0.5","0.007","7.3","<0.2","0.1","11","<1","<0.02","8.6","<1","0.44","3","<0.02","190","48","14.3","<2","26.7","<10"
"Deep Bay","River Ganges","GR3","2020-06-10","1","0.5","<50","0.073","<0.05","<1","<1","9","<1","<50","0.1","3","<10","<0.2","<1","118","<1","<0.01","92","7.4","1000","4400","0.23","<0.2","<0.01","380","<1","343","<1","<2","<1","0.24","<0.002","<0.5","<0.002","7.5","0.6","0.1","12","<1","<0.02","5","<1","0.69","1","<0.02","100","40","5.7","<2","26.3","13"
"Deep Bay","River Ganges","GR3","2020-07-16","1","0.6","<50","0.11","<0.05","<1","<1","13","<1","<50","<0.1","4","<10","<0.2","<1","149","<1","<0.01","81","6.3","280","1100","0","0.2","<0.01","385","<1","395","<1","<2","<1","0.44","0.004","<0.5","0.003","7.2","0.4","0.1","13","<1","<0.02","2.7","<1","0.21","1","0.03","100","32","4","<2","28.3","15"
"Deep Bay","River Ganges","GR3","2020-09-21","1","0.4","50","0.033","<0.05","<1","<1","10","<1","<50","<0.1","4","<10","<0.2","<1","120","<1","<0.01","97","7.8","460","1600","0.241","<0.2","<0.01","514","<1","198","<1","<2","<1","0.22","<0.002","<0.5","0.005","7.5","<0.2","0.1","11","<1","<0.02","2.2","<1","<0.05","2","0.03","90","32","4.3","<2","26.3","19"
"Deep Bay","River Ganges","GR3","2020-10-08","1","0.7","<50","0.024","<0.05","<1","<1","11","<1","<50","<0.1","4","<10","<0.2","<1","124","<1","<0.01","96","8.2","490","7900","0.137","<0.2","<0.01","103","<1","326","<1","<2","<1","0.11","0.003","<0.5","<0.002","7.6","0.4","0.1","13","<1","<0.02","6.7","<1","0.18","1","<0.02","130","38","12.1","<2","23.7","10"
"Deep Bay","River Ganges","GR3","2020-11-20","1","0.6","<50","0.079","<0.05","<1","<1","11","<1","<50","<0.1","2","<10","<0.2","<1","147","<1","<0.01","89","7.5","260","2500","0.025","<0.2","<0.01","163","<1","409","<1","<2","<1","0.28","0.002","<0.5","0.005","7.6","1.1","0.1","13","<1","<0.02","3.8","<1","0.23","1","0.03","240","150","7.3","<2","24.6","<10"
"Deep Bay","River Indus","IN1","2020-01-06","1","1.9","95","0.79","<0.05","<1","2","10","<1","109","<0.1","23","76","15","<1","467","2","<0.01","79","6.7","2200","13000","20.79","0.4","<0.01","<50","<1","31","<1","<2","5","2.8","0.077","<0.5","0.49","7.1","9.6","0.2","9.5","<1","0.35","8.5","<1","2.2","9","0.67","300","48","6.1","<2","23.7","30"
"Deep Bay","River Indus","IN1","2020-03-13","1","12","348","5.4","<0.05","<1","4","13","<1","54","<0.1","46","60","110","<1","375","2","<0.01","82","7","17000","35000","null","0.3","<0.01","305","<1","80","<1","2","4","1.6","0.087","<0.5","0.23","7.4","57","0.2","12","<1","<0.02","230","<1","5.5","14","1.1","450","88","136.4","<2","23.6","11"
"Deep Bay","River Indus","IN1","2020-04-23","1","6","<50","1.7","0.08","<1","3","17","<1","60","<0.1","30","62","38","<1","501","2","<0.01","58","4.8","55000","190000","null","0.4","<0.01","65","1","94","<1","3","4","3.3","0.11","<0.5","0.22","7.1","15","0.2","12","<1","<0.02","23","<1","3.2","7","0.38","370","78","25.2","<2","24.2","<10"
"Deep Bay","River Indus","IN1","2020-05-20","1","3.7","<50","1.1","<0.05","<1","3","15","<1","86","<0.1","22","64","14","<1","501","2","<0.01","69","5.3","25000","150000","17.248","0.4","<0.01","<50","<1","46","<1","3","7","2.2","0.13","<0.5","0.34","7.2","13","0.2","11","<1","<0.02","16","<1","1.7","9","0.47","350","77","14.8","<2","29.5","<10"
"Deep Bay","River Indus","IN1","2020-06-10","1","1.3","60","0.49","<0.05","<1","4","17","<1","<50","<0.1","13","25","0.5","<1","298","2","<0.01","74","5.7","5500","19000","null","0.2","<0.01","155","<1","<10","<1","2","2","1.8","0.045","<0.5","0.22","7.4","2.4","0.1","13","<1","<0.02","15","<1","1.1","5","0.26","220","64","8.6","<2","28.5","14"
"Deep Bay","River Indus","IN1","2020-07-16","1","4.3","<50","0.89","<0.05","<1","5","14","<1","89","<0.1","22","66","18","<1","506","2","<0.01","94","6.8","4800","32000","75.46","0.4","<0.01","<50","<1","42","<1","2","6","2.9","0.09","<0.5","0.36","7.4","13","0.2","14","<1","<0.02","25","<1","1.7","9","0.51","320","73","14.4","<2","32.7","12"
"Deep Bay","River Indus","IN1","2020-08-20","1","1.6","58","0.9","<0.05","<1","2","17","<1","<50","<0.1","12","25","0.5","<1","290","2","<0.01","78","6","140000","300000","39.501","0.3","<0.01","107","<1","<10","<1","2","3","2.1","0.066","<0.5","0.13","7.2","0.5","0.1","10","<1","<0.02","10","<1","1.3","4","0.29","200","46","8.3","<2","28.9","<10"
"Deep Bay","River Indus","IN1","2020-09-21","1","3","180","0.28","0.06","<1","8","10","<1","<50","<0.1","28","<10","<0.2","<1","104","2","<0.01","85","6.6","21000","95000","null","<0.2","<0.01","314","<1","<10","<1","<2","1","0.48","0.025","<0.5","0.17","7","1","0","6.8","<1","<0.02","91","<1","1.1","11","0.59","290","66","122","<2","28.3","11"
"Deep Bay","River Indus","IN1","2020-10-08","1","4.2","72","1.3","<0.05","<1","3","16","<1","<50","<0.1","16","25","10","<1","273","2","<0.01","76","6.3","18000","81000","null","0.3","<0.01","<50","<1","<10","<1","<2","2","1","0.097","<0.5","0.12","7.2","5.7","0.1","16","<1","<0.02","14","<1","2.7","4","0.29","220","44","9.8","<2","25","12"
"Deep Bay","River Indus","IN1","2020-11-20","1","10","<50","1.8","<0.05","<1","4","15","<1","89","<0.1","42","63","45","1","483","2","<0.01","70","5.4","35000","240000","2.68","0.4","<0.01","97","<1","43","<1","<2","6","1.7","0.082","<0.5","0.13","7.1","34","0.2","14","<1","0.04","280","<1","5.9","16","0.89","630","160","78.2","<2","28.7","14"
"Deep Bay","River Indus","IN1","2020-12-11","1","3.7","<50","2.1","<0.05","<1","3","12","<1","72","<0.1","23","61","21","<1","416","2","<0.01","63","5.3","4600","9300","10.453","0.4","<0.01","<50","<1","61","<1","<2","5","2.3","0.16","<0.5","0.46","7.1","9.3","0.2","9.2","<1","<0.02","12","<1","3.5","7","0.7","320","71","8.7","<2","23.3","14"
"Deep Bay","River Indus","IN2","2020-01-06","1","2.2","151","0.09","<0.05","<1","2","19","<1","<50","<0.1","5","11","4.6","<1","201","1","<0.01","77","6.7","800","11000","null","0.2","<0.01","<50","<1","<10","<1","3","<1","0.76","0.029","<0.5","0.064","7.2","4.5","0.1","16","<1","<0.02","5.8","<1","0.24","3","0.11","140","44","3.1","<2","22","23"
"Deep Bay","River Indus","IN2","2020-03-13","1","3.1","<50","1.8","<0.05","<1","2","20","<1","<50","<0.1","11","17","3.8","<1","228","1","<0.01","62","5.3","8000","17000","null","0.3","<0.01","106","<1","26","<1","4","<1","1.3","0.25","<0.5","0.11","7.3","6.1","0.1","14","<1","<0.02","6.4","<1","2.4","4","0.21","160","38","4.3","<2","22.7","<10"
"Deep Bay","River Indus","IN2","2020-05-20","1","4.2","<50","1.5","<0.05","<1","3","20","<1","<50","<0.1","17","13","5.7","<1","269","3","<0.01","33","2.6","17000","60000","null","0.3","<0.01","57","<1","10","<1","6","1","0.93","0.27","<0.5","0.13","7.3","4.2","0.1","12","<1","<0.02","8.1","<1","2.3","6","0.24","220","66","6.5","<2","28.8","17"
"Deep Bay","River Indus","IN2","2020-06-10","1","1","67","0.34","<0.05","<1","2","21","<1","<50","<0.1","6","<10","<0.2","<1","187","2","<0.01","81","6.3","6700","19000","null","<0.2","<0.01","211","<1","10","<1","<2","<1","1","0.042","<0.5","0.086","7.6","1.1","0.1","14","<1","<0.02","3.2","<1","0.6","3","0.1","170","67","4.3","<2","28.5","15"
"Deep Bay","River Indus","IN2","2020-07-16","1","6","<50","0.67","<0.05","<1","3","22","<1","<50","<0.1","12","13","31","<1","258","1","<0.01","134","9.7","1000","4300","null","0.3","<0.01","58","<1","<10","<1","3","<1","0.98","0.21","<0.5","0.017","7.6","17","0.1","16","<1","<0.02","9.6","<1","1.3","5","0.15","170","58","4.6","<2","32.7","<10"
"Deep Bay","River Indus","IN2","2020-09-21","1","3.2","59","0.18","<0.05","<1","2","14","<1","<50","<0.1","11","<10","<0.2","<1","141","2","<0.01","97","7.5","17000","43000","null","<0.2","<0.01","183","<1","<10","<1","<2","<1","0.53","0.034","<0.5","0.12","7.2","<0.2","0.1","11","<1","<0.02","20","<1","0.75","5","0.23","160","46","32.7","<2","28.8","<10"
"Deep Bay","River Indus","IN2","2020-10-08","1","2.8","<50","0.63","<0.05","<1","2","19","<1","<50","<0.1","14","<10","0.3","<1","174","2","<0.01","66","5.5","15000","77000","null","<0.2","<0.01","85","<1","<10","<1","<2","<1","0.99","0.13","<0.5","0.078","7.3","2.4","0.1","17","<1","<0.02","3.3","<1","1.4","2","0.17","150","64","3.8","<2","24.5","<10"
"Deep Bay","River Indus","IN2","2020-11-20","1","1.9","<50","0.6","<0.05","<1","2","18","<1","<50","<0.1","9","12","4.7","<1","205","1","<0.01","74","5.9","800","8800","null","0.2","<0.01","<50","<1","<10","<1","3","<1","1","0.19","<0.5","0.089","7.2","6.4","0.1","16","<1","<0.02","4","<1","1.2","3","0.17","160","52","2.6","<2","26.9","<10"
"Deep Bay","River Indus","IN3","2020-01-06","1","0.8","<50","0.88","<0.05","<1","2","15","<1","<50","<0.1","13","13","0.3","<1","190","<1","<0.01","93","8","1200","4500","0.116","0.3","<0.01","70","<1","<10","<1","2","<1","1.2","0.17","<0.5","0.098","7.6","1.9","0.1","13","<1","<0.02","1.6","<1","1.3","3","0.19","130","42","1","<2","22.3","<10"
"Deep Bay","River Indus","IN3","2020-03-13","1","1.5","<50","0.087","<0.05","<1","2","15","<1","<50","<0.1","13","11","3.4","<1","208","1","<0.01","104","8.7","3300","6400","0.163","0.3","<0.01","133","<1","12","<1","3","<1","0.97","0.022","<0.5","0.074","7.8","5.6","0.1","16","<1","<0.02","16","<1","0.54","2","0.13","170","43","2.4","<2","24.4","<10"
"Deep Bay","River Indus","IN3","2020-05-20","1","0.7","<50","0.12","<0.05","<1","2","18","<1","<50","<0.1","8","12","<0.2","<1","255","1","<0.01","95","7.5","950","3300","0.03","0.3","<0.01","51","<1","21","<1","3","1","0.57","0.028","<0.5","0.13","7.6","1.6","0.1","17","<1","<0.02","2.2","<1","0.37","3","0.16","220","52","2","<2","27","<10"
"Deep Bay","River Indus","IN3","2020-06-10","1","0.6","52","0.07","<0.05","<1","2","14","<1","<50","<0.1","9","<10","<0.2","<1","181","2","<0.01","87","6.8","2200","6600","0.165","0.3","<0.01","201","<1","11","<1","3","<1","0.8","0.006","<0.5","0.12","7.6","1.6","0.1","16","<1","<0.02","4.4","<1","0.29","4","0.15","150","50","2.4","<2","28.2","<10"
"Deep Bay","River Indus","IN3","2020-07-16","1","1.5","87","0.15","<0.05","<1","4","16","<1","<50","<0.1","8","<10","0.8","<1","240","<1","<0.01","103","7.6","5100","19000","0.026","0.3","<0.01","101","<1","21","<1","4","<1","0.8","0.044","<0.5","0.11","7.8","1.1","0.1","20","<1","<0.02","10","<1","0.28","3","0.15","170","66","9","<2","31.3","<10"
"Deep Bay","River Indus","IN3","2020-09-21","1","0.7","104","0.068","<0.05","<1","2","10","<1","<50","<0.1","8","<10","0.3","<1","115","2","<0.01","91","7.1","800","2000","0.209","<0.2","<0.01","264","<1","12","<1","<2","<1","0.36","0.005","<0.5","0.098","7.4","1.4","0.1","14","<1","<0.02","4.9","<1","0.36","4","0.15","120","34","3.9","<2","27.9","15"
"Deep Bay","River Indus","IN3","2020-10-08","1","0.7","<50","0.048","<0.05","<1","2","10","<1","<50","<0.1","4","<10","0.3","<1","125","1","<0.01","94","7.6","880","7500","0.091","<0.2","<0.01","246","<1","<10","<1","<2","<1","0.27","0.009","<0.5","0.066","7.6","0.9","0.1","18","<1","<0.02","3.3","<1","0.47","2","0.14","110","30","3","<2","25.6","<10"
