"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Junk Bay","Tseng Lan Shue Stream","JR3","2016-07-20","1","4.3","148","1.8","0.31","<1","<1","18","<1","<50","<0.1","7","12","0.7","<1","178","2","<0.01","89","7","63000","100000","null","<0.2","<0.01","202","1","61","<1","<2","<1","1.8","0.2","<0.5","0.26","7.3","0.5","0.1","15","<1","<0.02","3.4","<1","2.4","3","0.4","190","90","10.4","<2","27.5","15"
"Junk Bay","Tseng Lan Shue Stream","JR3","2016-08-17","1","1.6","68","0.65","0.07","<1","<1","19","<1","<50","<0.1","18","<10","0.4","<1","118","2","<0.01","91","7.5","46000","70000","null","<0.2","<0.01","111","<1","49","<1","<2","<1","1.4","0.049","<0.5","0.13","7.3","1","0.1","13","<1","<0.02","5.1","<1","0.91","2","0.27","140","72","6.2","<2","24.7","21"
"Junk Bay","Tseng Lan Shue Stream","JR3","2016-09-28","1","5.9","219","3.3","0.22","<1","<1","20","<1","<50","<0.1","10","14","1.4","<1","208","2","<0.01","81","6.7","63000","110000","null","<0.2","<0.01","224","2","101","<1","<2","1","1.6","0.52","<0.5","0.38","7.4","1.9","0.1","16","<1","<0.02","5.1","<1","3.7","4","0.58","180","76","12.6","<2","25.3","24"
"Junk Bay","Tseng Lan Shue Stream","JR3","2016-10-20","1","2.1","57","0.5","0.14","<1","<1","17","<1","<50","<0.1","4","28","0.4","<1","118","2","<0.01","96","8","43000","80000","null","<0.2","<0.01","83","<1","60","<1","<2","<1","1.8","0.033","<0.5","0.092","7.7","<0.2","0.1","15","<1","<0.02","3.2","<1","0.94","2","0.27","120","62","5","<2","25","23"
"Junk Bay","Tseng Lan Shue Stream","JR3","2016-11-21","1","5.1","206","3","0.28","<1","<1","18","<1","<50","<0.1","10","19","2.2","<1","197","2","<0.01","61","5.2","28000","73000","null","<0.2","<0.01","204","2","128","<1","<2","<1","1.2","0.16","<0.5","0.44","7","1.3","0.1","17","<1","<0.02","11","<1","5","5","0.77","150","46","13.2","<2","23","21"
"Junk Bay","Tseng Lan Shue Stream","JR3","2016-12-14","1","7.6","109","6.1","0.68","<1","<1","19","<1","<50","<0.1","15","35","0.4","<1","218","2","<0.01","83","7.5","69000","100000","null","<0.2","<0.01","202","<1","138","<1","<2","2","1.4","0.22","<0.5","0.55","7.4","1.7","0.1","15","<1","<0.02","1.8","<1","7.1","4","0.69","140","40","6.3","<2","20.6","18"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-01-20","1","6.6","152","0.65","0.2","<1","1","18","<1","<50","<0.1","13","19","0.3","<1","182","4","<0.01","94","9","370000","420000","null","0.5","<0.01","215","3","156","<1","<2","4","2.4","0.11","0.7","0.32","7.2","0.7","0.1","15","<1","<0.02","4.1","<1","1.3","5","0.46","220","38","8.1","<2","17.6","58"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-02-25","1","5.8","60","0.64","0.2","<1","<1","18","<1","<50","<0.1","14","20","0.7","<1","195","2","<0.01","95","9.3","19000","51000","null","0.4","<0.01","163","<1","42","<1","<2","4","3.3","0.3","0.7","0.47","7.5","1.3","0.1","11","<1","<0.02","5.6","<1","1.6","5","0.6","170","54","3.3","<2","16.6","22"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-03-17","1","10","170","0.77","0.13","<1","<1","19","<1","<50","<0.1","14","19","0.6","<1","204","4","<0.01","93","8.8","140000","290000","null","0.4","<0.01","241","2","72","<1","<2","5","2.8","0.15","0.8","0.43","7.4","2.1","0.1","11","<1","<0.02","8.2","<1","1.7","5","0.58","170","60","9.8","<2","17.8","38"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-04-21","1","3.5","94","0.31","0.07","<1","<1","16","<1","<50","<0.1","11","20","0.4","<1","124","2","<0.01","94","8.1","110000","140000","null","0.4","<0.01","86","<1","81","<1","<2","2","2.4","0.1","<0.5","0.38","7.5","<0.2","0.1","17","<1","<0.02","5.6","<1","0.97","3","0.5","140","38","2","<2","23.2","25"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-05-20","1","20","450","0.4","0.18","<1","1","36","<1","<50","0.1","31","20","2.2","1","208","14","<0.01","94","8","72000","190000","null","0.3","<0.01","1176","10","226","<1","<2","5","3.2","0.26","<0.5","0.32","7.3","2.2","0.1","10","<1","<0.02","48","<1","2.4","6","0.73","190","72","33","2","23.6","108"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-06-17","1","2.7","189","0.31","0.12","<1","1","13","<1","<50","<0.1","10","13","0.5","<1","149","3","<0.01","97","7.8","200000","270000","null","<0.2","<0.01","111","2","27","<1","<2","1","1.7","0.13","<0.5","0.19","7.5","0.2","0.1","14","<1","<0.02","1.5","<1","0.81","3","0.31","120","52","4.8","<2","26.3","24"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-07-20","1","8.5","106","0.19","0.06","<1","<1","16","<1","<50","<0.1","9","16","0.5","<1","199","2","<0.01","94","7.4","100000","640000","null","0.3","<0.01","100","<1","24","<1","<2","2","1.9","0.065","<0.5","0.24","7.6","0.9","0.1","15","<1","<0.02","2.8","<1","0.69","4","0.34","150","50","3.2","<2","27.8","27"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-08-17","1","1.6","170","0.21","0.11","<1","<1","11","<1","<50","<0.1","5","<10","0.3","<1","108","2","<0.01","96","7.9","17000","76000","null","<0.2","<0.01","114","1","19","<1","<2","<1","1","0.024","<0.5","0.12","7.5","0.2","0.1","12","<1","<0.02","1.6","<1","0.4","2","0.14","130","82","3","<2","25.1","21"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-09-28","1","2.7","98","0.55","0.1","<1","<1","19","<1","<50","<0.1","12","17","0.5","<1","210","3","<0.01","94","7.5","53000","83000","null","0.3","<0.01","199","2","48","<1","<2","3","2.7","0.13","<0.5","0.42","7.4","<0.2","0.1","15","<1","<0.02","1.4","<1","1.1","4","0.5","190","80","1.6","<2","26.4","31"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-10-20","1","2.1","84","0.019","0.09","<1","<1","14","<1","<50","<0.1","7","13","<0.2","<1","124","2","<0.01","97","7.9","51000","110000","null","0.2","<0.01","50","<1","19","<1","<2","1","1.3","0.017","<0.5","0.1","7.8","<0.2","0.1","14","<1","<0.02","1.6","<1","0.24","2","0.14","100","49","3","<2","25.6","27"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-11-21","1","3.7","53","0.25","0.12","<1","<1","14","<1","<50","<0.1","11","18","0.6","<1","174","3","<0.01","92","7.8","310000","330000","null","0.4","<0.01","74","<1","34","<1","<2","2","2.7","0.13","<0.5","0.54","7.4","1.4","0.1","18","<1","<0.02","3.6","<1","1","4","0.62","150","56","1.5","<2","23.8","24"
"Junk Bay","Tseng Lan Shue Stream","JR6","2016-12-14","1","3.9","<50","0.45","0.09","<1","<1","14","<1","<50","<0.1","11","20","<0.2","<1","186","3","<0.01","95","8.4","48000","100000","null","0.3","<0.01","68","<1","39","<1","<2","3","3.3","0.16","<0.5","0.47","7.4","1.9","0.1","12","<1","<0.02","2.6","<1","1.1","3","0.52","140","46","2.1","<2","21.3","21"
"Victoria Harbour","Kai Tak River","KN1","2016-01-14","1","2.8","65","1.1","0.06","<1","2","20","<1","1782","<0.1","23","10000","0.6","<1","24333","3","<0.01","67","5.4","43000","83000","null","0.8","<0.01","122","<1","125","<1","6","9","2.8","0.41","<0.5","1.3","7.1","0.5","15.9","7.7","<1","<0.02","8.8","<1","1.9","6","1.5","20000","3000","3.7","<2","21.6","21"
"Victoria Harbour","Kai Tak River","KN1","2016-02-22","1","9.9","53","5.7","0.09","<1","1","14","<1","645","<0.1","24","3100","0.8","<1","8725","7","<0.01","82","7.2","74000","93000","null","0.6","<0.01","129","<1","145","<1","3","10","2.6","1.4","<0.5","0.79","7.1","0.7","5.5","9.5","<1","<0.02","1.6","<1","6.3","6","0.98","6400","1200","2.9","2","19.9","29"
"Victoria Harbour","Kai Tak River","KN1","2016-03-14","1","3.7","<50","2.3","0.06","<1","1","19","<1","1301","<0.1","27","7500","1.1","<1","18797","4","<0.01","84","7.1","67000","110000","null","0.7","<0.01","<50","<1","141","<1","5","9","2.3","1.3","<0.5","1.6","7","0.4","12.5","7.5","<1","<0.02","3.2","<1","2.8","7","1.7","15000","360","3.1","<2","19.8","31"
"Victoria Harbour","Kai Tak River","KN1","2016-04-14","1","6.5","126","1.4","<0.05","<1","1","18","<1","1424","<0.1","22","7000","0.8","<1","19943","4","<0.01","77","6.2","200000","790000","null","0.6","<0.01","170","<1","143","<1","5","8","2.2","0.85","<0.5","0.56","7.1","<0.2","12.4","7.7","<1","<0.02","6.9","<1","2.1","5","0.68","15000","2400","5.2","2","22.9","29"
"Victoria Harbour","Kai Tak River","KN1","2016-05-16","1","5.5","62","2.7","0.17","<1","2","27","<1","1194","<0.1","24","7000","2.7","<1","19705","5","<0.01","76","5.7","340000","720000","null","0.7","<0.01","143","<1","180","<1","4","8","2.1","0.71","<0.5","1.1","6.9","2.2","11.3","8.4","<1","0.04","8","<1","3.2","7","1.3","15000","3100","5.5","2","26.6","17"
"Victoria Harbour","Kai Tak River","KN1","2016-06-15","1","9.1","87","1.5","0.07","<1","1","22","<1","1016","<0.1","30","5800","0.8","<1","18910","3","<0.01","61","4.5","180000","430000","null","0.7","<0.01","147","<1","153","<1","4","6","3.2","0.76","<0.5","0.48","7.1","0.9","10.4","9.5","<1","<0.02","4","<1","3.7","6","1.1","14000","3100","4.5","2","28.5","21"
"Victoria Harbour","Kai Tak River","KN1","2016-07-18","1","3.5","58","1.1","0.07","<1","2","22","<1","1228","<0.1","41","7000","7.4","1","22587","4","<0.01","61","4.3","250000","600000","null","0.7","<0.01","127","<1","111","<1","4","6","2.9","0.47","<0.5","1.2","7.2","2.8","12.3","9.2","<1","0.08","4.4","<1","2.1","7","1.3","16000","3200","5.6","<2","29.6","16"
"Victoria Harbour","Kai Tak River","KN1","2016-08-15","1","4.7","94","1.6","<0.05","<1","2","18","<1","1129","<0.1","33","6600","7.5","1","20200","4","<0.01","60","4.4","120000","410000","null","0.6","<0.01","129","<1","128","<1","4","7","2.1","0.69","<0.5","1.2","7.1","1.6","11.3","8.2","<1","0.21","13","<1","2.4","6","1.4","16000","3500","9.7","2","28.2","22"
"Victoria Harbour","Kai Tak River","KN1","2016-09-19","1","2.7","<50","0.92","0.05","<1","2","18","<1","1672","<0.1","26","10000","6.5","<1","30370","4","<0.01","78","5.4","87000","240000","null","0.7","<0.01","<50","<1","98","<1","5","6","2.1","0.58","<0.5","0.66","7.6","3.5","17.2","6.8","<1","<0.02","11","<1","1.5","5","0.76","22000","4600","3.1","2","29.3","25"
"Victoria Harbour","Kai Tak River","KN1","2016-10-19","1","5.8","149","1.7","<0.05","<1","<1","14","<1","396","<0.1","13","2100","0.5","<1","6241","3","<0.01","91","7.2","280000","410000","null","0.4","<0.01","163","2","81","<1","2","3","2.2","0.59","<0.5","0.48","7.6","0.8","3.3","10","<1","<0.02","7.2","<1","2.2","3","0.55","4300","930","428.6","<2","26.3","30"
"Victoria Harbour","Kai Tak River","KN1","2016-11-17","1","1.3","60","4.8","0.06","<1","2","22","<1","1030","<0.1","21","6300","1.9","<1","19503","4","<0.01","66","4.9","38000","83000","null","0.7","<0.01","153","<1","158","<1","4","7","2.9","0.96","<0.5","1.4","7.2","<0.2","11.1","12","<1","<0.02","4.7","<1","5.1","6","1.6","14000","3000","6.3","2","27.1","15"
"Victoria Harbour","Kai Tak River","KN1","2016-12-12","1","5.7","<50","2.6","0.09","<1","1","19","<1","1144","<0.1","34","6800","0.8","<1","19838","7","<0.01","77","6","430000","710000","null","0.7","<0.01","78","<1","160","<1","4","5","3.5","1.4","<0.5","1.7","7.5","0.5","11.9","9.1","<1","<0.02","5.1","<1","3.3","6","1.9","17000","5300","4.9","2","24.5","21"
"Victoria Harbour","Kai Tak River","KN2","2016-01-14","1","5.8","80","0.82","0.06","<1","1","20","<1","1147","<0.1","21","5700","0.8","<1","15927","6","<0.01","93","7.6","40000","100000","null","0.7","<0.01","210","1","138","<1","4","12","4.1","0.53","<0.5","1.8","7.3","0.8","9.9","9.9","<1","<0.02","8","<1","1.9","6","2","12000","1800","4.5","<2","22.5","27"
"Victoria Harbour","Kai Tak River","KN2","2016-02-22","1","11","79","5.4","0.09","<1","1","13","<1","471","<0.1","28","2200","0.5","<1","6316","9","<0.01","85","7.5","40000","60000","null","0.6","<0.01","143","<1","151","<1","3","11","3.2","1.7","<0.5","0.92","7.4","1.3","3.8","10","<1","<0.02","3.4","<1","6.2","7","1.1","11000","1100","4","2","20.4","27"
"Victoria Harbour","Kai Tak River","KN2","2016-03-14","1","6.7","104","2.1","<0.05","<1","1","18","<1","619","<0.1","30","3400","0.7","<1","9460","6","<0.01","95","8.2","50000","71000","null","0.6","<0.01","<50","<1","157","<1","3","12","3.4","1.7","<0.5","2","7.5","0.6","5.8","9.8","<1","<0.02","10","<1","3.3","8","2.2","10000","2200","10.2","<2","21","33"
"Victoria Harbour","Kai Tak River","KN2","2016-04-14","1","3.8","175","1.1","0.06","<1","1","19","<1","810","<0.1","26","3800","0.4","1","11649","7","<0.01","86","6.9","31000","72000","null","0.6","<0.01","209","2","159","<1","4","11","3.8","1.2","<0.5","0.78","7.5","<0.2","6.8","9.5","<1","<0.02","9.9","<1","1.9","6","0.87","8100","1700","7.4","<2","24.1","33"
"Victoria Harbour","Kai Tak River","KN2","2016-05-16","1","7.3","88","2.3","0.2","<1","2","22","<1","778","<0.1","21","4700","1.1","<1","8617","8","<0.01","85","6.6","110000","200000","null","0.7","<0.01","246","1","210","<1","3","9","3.2","0.84","<0.5","1.4","7.3","1.6","4.6","9.8","<1","<0.02","12","<1","3.3","7","1.7","11000","2800","7.5","2","27.1","27"
"Victoria Harbour","Kai Tak River","KN2","2016-06-15","1","4.2","87","1.1","<0.05","<1","1","22","<1","782","0.1","25","4500","1.3","<1","14878","4","<0.01","87","6.3","66000","260000","null","0.6","<0.01","169","<1","161","<1","3","7","4.1","0.75","<0.5","0.57","7.3","0.8","7.9","11","<1","<0.02","6.2","<1","2.7","6","1.1","11000","3000","3.7","2","29.3","29"
"Victoria Harbour","Kai Tak River","KN2","2016-07-18","1","4.5","72","0.94","<0.05","<1","2","27","<1","944","<0.1","41","5900","2.4","1","17878","5","<0.01","81","5.8","55000","230000","null","0.7","<0.01","287","<1","318","<1","4","6","3.5","0.52","<0.5","1.2","7.4","1.1","9.4","11","<1","<0.02","5.6","<1","2.1","7","1.6","12000","2700","3.7","<2","30.4","21"
"Victoria Harbour","Kai Tak River","KN2","2016-08-15","1","6.3","195","1.7","<0.05","<1","2","21","<1","654","<0.1","30","3900","0.4","1","12939","5","<0.01","78","5.8","43000","130000","null","0.6","<0.01","250","3","150","<1","5","7","2.6","1","<0.5","1.5","7.5","0.4","6.8","10","<1","<0.02","20","<1","6.2","7","1.5","9000","2200","17.9","3","29","29"
"Victoria Harbour","Kai Tak River","KN2","2016-09-19","1","6.6","77","0.99","0.07","<1","1","23","<1","920","<0.1","37","5200","1","<1","16588","5","<0.01","85","6.1","260000","400000","null","0.7","<0.01","153","<1","152","<1","4","7","3.5","0.83","<0.5","1.1","7.5","1.5","8.7","11","<1","<0.02","11","<1","2","7","1.3","11000","2800","4.2","<2","30.2","25"
"Victoria Harbour","Kai Tak River","KN2","2016-10-19","1","5.2","256","1.1","0.08","<1","<1","14","<1","291","<0.1","15","1400","0.5","<1","4786","4","<0.01","93","7.4","100000","190000","null","0.3","<0.01","300","4","118","<1","<2","3","1.9","0.48","<0.5","0.36","7.7","1.2","2.5","7.2","<1","<0.02","13","<1","1.6","3","0.42","3200","880","14.4","<2","26.4","34"
"Victoria Harbour","Kai Tak River","KN2","2016-11-17","1","12","64","4.8","0.07","<1","1","21","<1","862","<0.1","29","5400","1","<1","17029","5","<0.01","83","6.2","170000","280000","null","0.7","<0.01","249","<1","158","<1","3","7","3.2","1.1","<0.5","1.5","7.2","0.6","9.5","12","<1","<0.02","6.6","<1","5.9","8","1.7","12000","2500","3.7","2","27.5","18"
"Victoria Harbour","Kai Tak River","KN2","2016-12-12","1","5.3","76","1.9","<0.05","<1","2","19","<1","1021","<0.1","31","6200","0.8","<1","18529","22","<0.01","87","6.8","150000","250000","null","0.7","<0.01","233","2","181","<1","4","6","3.7","1.7","<0.5","1.9","7.4","0.5","11","9.3","<1","<0.02","9.1","<1","3","6","2.1","14000","2600","7.9","2","24.8","23"
"Victoria Harbour","Kai Tak River","KN3","2016-01-14","1","7.8","154","0.89","0.08","<1","1","21","<1","1152","<0.1","24","5700","0.5","<1","16040","7","<0.01","93","7.6","39000","180000","null","0.7","<0.01","228","1","138","<1","4","11","3.5","0.57","<0.5","2","7.2","1.2","9.9","9.4","<1","0.02","17","<1","2.1","7","2.2","12000","2200","9.7","<2","22.7","31"
"Victoria Harbour","Kai Tak River","KN3","2016-02-22","1","18","102","5","0.08","<1","1","15","<1","494","<0.1","31","2300","0.5","<1","4856","10","<0.01","91","8","38000","120000","null","0.6","<0.01","219","1","160","<1","3","11","3.3","1.6","0.6","0.86","7.3","1.4","2.9","10","<1","<0.02","10","<1","6","7","1.2","4500","720","10","2","20.8","31"
"Victoria Harbour","Kai Tak River","KN3","2016-03-14","1","10","174","1.9","<0.05","<1","1","20","<1","629","<0.1","32","3500","0.6","<1","9842","8","<0.01","93","8","29000","60000","null","0.6","<0.01","92","1","160","<1","3","11","3.3","1.8","<0.5","2","7.4","1.9","6","9.6","<1","<0.02","22","<1","3.5","9","2.3","8400","2300","15.2","2","21.1","30"
"Victoria Harbour","Kai Tak River","KN3","2016-04-14","1","6.2","301","1.1","0.06","<1","1","20","<1","841","<0.1","27","4000","0.5","1","11542","8","<0.01","88","7.1","81000","130000","null","0.6","<0.01","337","3","157","<1","4","10","3","1.2","<0.5","0.64","7.4","<0.2","6.7","9.1","<1","<0.02","26","<1","2.1","6","0.79","8000","1300","18.2","2","24.3","41"
"Victoria Harbour","Kai Tak River","KN3","2016-05-16","1","6.9","80","2.1","0.16","<1","2","22","<1","792","<0.1","25","4900","1.7","<1","14888","9","<0.01","91","6.9","200000","400000","null","0.7","<0.01","214","<1","216","<1","4","9","2.9","0.79","0.5","1.1","7.3","2.2","8.3","9.2","<1","<0.02","20","<1","3.1","7","1.5","11000","2300","4.8","2","27.2","24"
"Victoria Harbour","Kai Tak River","KN3","2016-06-15","1","4.3","103","0.72","0.07","<1","1","27","<1","788","<0.1","32","4900","2.2","<1","9322","4","<0.01","100","7.4","11000","58000","null","0.7","<0.01","201","<1","153","<1","4","7","4.1","0.77","<0.5","0.48","7.4","1.8","4.7","10","<1","<0.02","13","<1","1.9","5","0.66","10000","1900","4.7","2","29.7","26"
"Victoria Harbour","Kai Tak River","KN3","2016-07-18","1","5","72","0.81","0.06","<1","2","22","<1","926","<0.1","38","5300","3.6","1","17859","6","<0.01","96","6.8","47000","210000","null","0.7","<0.01","203","<1","119","<1","3","7","3.4","0.52","<0.5","1.2","7.5","2.6","9.3","10","<1","<0.02","10","<1","2.1","7","1.6","12000","3000","4.6","<2","30.9","20"
"Victoria Harbour","Kai Tak River","KN3","2016-08-15","1","10","273","1.7","<0.05","<1","2","22","<1","736","<0.1","36","4600","2.1","1","15044","7","<0.01","89","6.5","220000","360000","null","0.6","<0.01","354","3","171","<1","4","8","2.8","1.3","<0.5","1.6","7.5","2.3","7.9","10","<1","<0.02","47","<1","2.9","7","1.7","10000","2900","30.3","2","29.7","23"
"Victoria Harbour","Kai Tak River","KN3","2016-09-19","1","6.4","80","0.93","0.06","<1","1","23","<1","898","<0.1","41","5100","0.6","<1","16416","6","<0.01","86","6.2","160000","430000","null","0.7","<0.01","199","<1","161","<1","3","8","3.2","0.83","<0.5","0.94","7.5","1.1","8.6","11","<1","<0.02","15","<1","1.8","7","1.2","11000","2900","4.3","<2","30.4","23"
"Victoria Harbour","Kai Tak River","KN3","2016-10-19","1","4.9","255","0.98","0.05","<1","1","15","<1","294","<0.1","13","1500","0.4","<1","4833","6","<0.01","90","7.2","140000","210000","null","0.3","<0.01","285","4","87","<1","<2","4","2","0.49","<0.5","0.34","7.6","2.7","2.5","7.8","<1","<0.02","23","<1","1.5","3","0.41","3100","710","28.4","2","26.3","36"
"Victoria Harbour","Kai Tak River","KN3","2016-11-17","1","2.7","62","4.8","0.15","<1","1","21","<1","868","<0.1","25","5300","1.6","<1","16259","7","<0.01","83","6.2","170000","350000","null","0.7","<0.01","279","<1","163","<1","3","7","2.9","1.1","<0.5","1.2","7.2","0.3","9","12","<1","<0.02","7.8","<1","5.5","7","1.6","12000","2400","5.3","2","27.5","20"
"Victoria Harbour","Kai Tak River","KN3","2016-12-12","1","5.2","72","1.9","<0.05","<1","2","20","<1","954","<0.1","34","5900","1.3","<1","17504","5","<0.01","89","6.9","80000","170000","null","0.6","<0.01","147","1","161","<1","4","6","3.5","1.8","<0.5","1.7","7.4","1.2","10.3","9.3","<1","<0.02","8.6","<1","3","6","2","15000","4200","6","2","24.9","20"
"Victoria Harbour","Kai Tak River","KN4","2016-01-14","1","8.7","101","0.66","0.1","<1","1","19","<1","1137","<0.1","25","5800","0.2","<1","15878","7","<0.01","93","7.6","21000","96000","3.465","0.7","<0.01","207","1","122","<1","4","11","3.7","0.45","<0.5","1.9","7.2","1","9.7","9.5","<1","0.02","12","<1","1.6","7","2.1","12000","2100","5.6","<2","22.9","34"
"Victoria Harbour","Kai Tak River","KN4","2016-02-22","1","18","83","5.6","0.15","<1","<1","12","<1","359","<0.1","25","1700","0.6","<1","4751","8","<0.01","93","8.2","21000","82000","3.15","0.6","<0.01","161","<1","134","<1","<2","10","3","1.5","0.5","0.67","7.4","1.1","2.8","10","<1","<0.02","16","<1","6.4","7","0.97","3300","640","10.9","3","20.9","23"
"Victoria Harbour","Kai Tak River","KN4","2016-03-14","1","14","113","1.6","0.07","<1","1","21","<1","722","<0.1","35","4100","1.1","<1","11274","8","<0.01","97","8.2","40000","64000","5.618","0.6","<0.01","59","<1","151","<1","3","11","3.1","1.7","<0.5","2.1","7.4","3","7","8.6","<1","<0.02","19","<1","4","8","2.6","9400","2500","9.1","2","21.3","35"
"Victoria Harbour","Kai Tak River","KN4","2016-04-14","1","5.3","125","0.83","0.08","<1","1","18","<1","874","<0.1","29","4200","0.8","<1","12504","8","<0.01","95","7.6","21000","49000","6.143","0.6","<0.01","239","<1","141","<1","3","10","3.2","1.1","<0.5","0.62","7.5","1.9","7.2","8.7","<1","<0.02","13","<1","1.8","7","0.75","9500","2100","4.3","2","24.5","32"
"Victoria Harbour","Kai Tak River","KN4","2016-05-16","1","8.8","175","2","0.11","<1","2","22","<1","799","<0.1","21","4800","1.4","1","13519","9","<0.01","90","6.8","80000","260000","2.925","0.7","<0.01","277","<1","191","<1","3","9","2.9","0.84","0.6","0.96","7.5","2.1","7.4","10","<1","<0.02","14","<1","3.2","7","1.3","10000","2200","5.8","3","27.3","26"
"Victoria Harbour","Kai Tak River","KN4","2016-06-15","1","4.6","81","0.81","<0.05","<1","1","22","<1","768","<0.1","34","4900","1.3","<1","15601","4","<0.01","87","6.3","25000","77000","null","0.7","<0.01","179","1","162","<1","3","7","4.1","0.91","<0.5","0.42","7.2","1.2","8.2","9.9","<1","<0.02","5.6","<1","1.6","6","0.57","9900","1900","0.8","2","29.9","30"
"Victoria Harbour","Kai Tak River","KN4","2016-07-18","1","4.8","438","0.69","<0.05","<1","2","28","<1","928","<0.1","42","5400","1.4","2","15353","6","<0.01","93","6.6","80000","250000","null","0.7","<0.01","538","1","158","<1","3","7","3.4","0.54","<0.5","1.1","7.8","1.4","7.9","12","<1","<0.02","24","<1","2","7","1.5","12000","2800","10.9","4","30.7","18"
"Victoria Harbour","Kai Tak River","KN4","2016-08-15","1","11","81","1.7","<0.05","<1","2","19","<1","764","<0.1","31","4700","0.2","<1","15165","6","<0.01","83","6","190000","370000","null","0.6","<0.01","238","<1","167","<1","3","9","3","1.4","0.5","1.7","7.5","1","8","9.9","<1","<0.02","15","<1","3","8","1.8","11000","2400","5.2","<2","29.6","20"
"Victoria Harbour","Kai Tak River","KN4","2016-09-19","1","6.2","61","0.6","0.05","<1","1","20","<1","913","<0.1","40","5200","0.5","<1","17075","6","<0.01","92","6.5","92000","170000","0.945","0.7","<0.01","178","<1","135","<1","3","8","3.1","0.73","<0.5","0.71","7.5","0.4","8.9","10","<1","<0.02","16","<1","1.8","7","1","12000","3000","3.5","2","30.7","21"
"Victoria Harbour","Kai Tak River","KN4","2016-10-19","1","3.7","265","0.28","<0.05","<1","<1","12","<1","116","<0.1","6","570","0.9","<1","1910","6","<0.01","97","7.9","220000","360000","1.313","<0.2","<0.01","297","6","66","<1","<2","2","0.71","0.17","<0.5","0.088","7.9","3.4","1","3.2","<1","<0.02","38","<1","0.67","2","0.15","1300","350","27.8","<2","25.7","57"
"Victoria Harbour","Kai Tak River","KN4","2016-11-17","1","1","55","2.4","0.11","<1","2","37","<1","763","<0.1","21","4900","1.7","<1","14992","3","<0.01","77","5.9","15000","28000","0.189","0.6","<0.01","69","<1","132","<1","9","6","2.4","0.97","<0.5","0.73","7.5","0.6","8.4","11","<1","<0.02","3.6","<1","3.2","6","0.89","9200","1300","8.3","3","26.7","14"
"Victoria Harbour","Kai Tak River","KN4","2016-12-12","1","1.6","81","1.4","0.06","<1","2","29","<1","747","<0.1","17","4700","4.6","<1","13348","4","<0.01","83","6.7","6300","23000","0.12","0.6","<0.01","175","1","123","<1","7","5","2.7","1.2","<0.5","1","7.4","2.3","7.9","9.3","<1","<0.02","4.4","<1","2.5","5","1.2","10000","2200","3.2","2","23.5","20"
"Victoria Harbour","Kai Tak River","KN5","2016-01-14","1","7.5","61","0.61","0.08","<1","<1","19","<1","1117","<0.1","24","5800","0.3","<1","15936","7","<0.01","95","7.7","17000","64000","4.53","0.7","<0.01","149","<1","100","<1","4","11","4","0.48","<0.5","1.9","7.2","0.7","9.8","9.3","<1","<0.02","4.2","<1","1.6","6","2.1","11000","1700","4.3","<2","22.9","54"
